time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2024-05-26 07:00:00,16.1,10.6,70.0,0.0,,210.0,11.2,,1011.5,,3.0,Boston
2024-05-26 08:00:00,15.6,12.7,83.0,0.0,,170.0,14.8,,1011.5,,3.0,Boston
2024-05-26 09:00:00,16.1,12.3,78.0,1.0,,60.0,7.6,,1012.0,,3.0,Boston
2024-05-26 10:00:00,16.1,12.3,78.0,0.0,,60.0,7.6,,1012.0,,4.0,Boston
2024-05-26 11:00:00,15.6,12.7,83.0,1.5,,320.0,9.4,,1013.5,,3.0,Boston
2024-05-26 12:00:00,17.2,14.5,84.0,0.5,,150.0,7.6,,1013.4,,3.0,Boston
2024-05-26 13:00:00,18.3,15.5,84.0,0.0,,120.0,7.6,,1013.7,,3.0,Boston
2024-05-26 14:00:00,19.4,15.7,79.0,0.0,,70.0,11.2,,1014.0,,3.0,Boston
2024-05-26 15:00:00,19.4,15.7,79.0,0.0,,70.0,14.8,,1013.9,,2.0,Boston
2024-05-26 16:00:00,19.4,15.7,79.0,0.0,,70.0,14.8,,1013.8,,3.0,Boston
2024-05-26 17:00:00,19.4,15.7,79.0,0.0,,70.0,14.8,,1013.8,,3.0,Boston
2024-05-26 18:00:00,19.4,16.1,81.0,0.0,,80.0,16.6,,1013.7,,3.0,Boston
2024-05-26 19:00:00,19.4,16.1,81.0,0.0,,70.0,16.6,,1013.6,,3.0,Boston
2024-05-26 20:00:00,18.9,15.6,81.0,0.0,,70.0,11.2,,1013.9,,3.0,Boston
2024-05-26 21:00:00,17.2,15.0,87.0,0.0,,80.0,13.0,,1014.4,,3.0,Boston
2024-05-26 22:00:00,17.2,15.0,87.0,0.0,,80.0,13.0,,1014.4,,3.0,Boston
2024-05-26 23:00:00,16.7,15.1,90.0,0.0,,60.0,7.6,,1014.6,,3.0,Boston
2024-05-27 00:00:00,16.7,15.1,90.0,0.0,,60.0,7.6,,1014.6,,3.0,Boston
2024-05-27 01:00:00,17.8,15.6,87.0,0.0,,60.0,5.4,,1015.9,,3.0,Boston
2024-05-27 02:00:00,18.3,16.1,87.0,0.0,,40.0,5.4,,1015.7,,3.0,Boston
2024-05-27 03:00:00,18.3,16.1,87.0,0.0,,40.0,5.4,,1015.7,,4.0,Boston
2024-05-27 04:00:00,17.2,15.5,90.0,0.0,,30.0,9.4,,1015.7,,3.0,Boston
2024-05-27 05:00:00,17.2,15.5,90.0,0.0,,30.0,9.4,,1015.7,,4.0,Boston
2024-05-27 06:00:00,16.7,15.6,93.0,0.0,,40.0,13.0,,1015.8,,5.0,Boston
2024-05-27 07:00:00,15.0,15.0,100.0,0.0,,60.0,14.8,,1015.8,,5.0,Boston
2024-05-27 08:00:00,15.6,15.0,96.0,0.0,,90.0,9.4,,1015.9,,5.0,Boston
2024-05-27 09:00:00,15.0,15.0,100.0,0.0,,40.0,11.2,,1016.5,,5.0,Boston
2024-05-27 10:00:00,15.0,15.0,100.0,0.2,,50.0,16.6,,1016.5,,5.0,Boston
2024-05-27 11:00:00,15.0,15.0,100.0,0.0,,50.0,16.6,,1016.5,,5.0,Boston
2024-05-27 12:00:00,15.0,15.0,100.0,0.0,,50.0,14.8,,1016.4,,5.0,Boston
2024-05-27 13:00:00,15.0,15.0,100.0,0.0,,60.0,18.4,,1015.8,,5.0,Boston
2024-05-27 14:00:00,15.6,15.6,100.0,0.0,,30.0,14.8,,1016.1,,5.0,Boston
2024-05-27 15:00:00,15.6,15.6,100.0,0.0,,50.0,18.4,,1015.2,,4.0,Boston
2024-05-27 16:00:00,15.6,15.6,100.0,0.0,,50.0,18.4,,1015.2,,4.0,Boston
2024-05-27 17:00:00,17.2,16.1,93.0,0.0,,60.0,13.0,,1013.9,,5.0,Boston
2024-05-27 18:00:00,19.4,16.6,84.0,0.0,,60.0,11.2,,1012.6,,5.0,Boston
2024-05-27 19:00:00,22.2,17.8,76.0,0.0,,160.0,18.4,,1011.6,,4.0,Boston
2024-05-27 20:00:00,22.8,18.3,76.0,0.0,,160.0,18.4,,1011.0,,4.0,Boston
2024-05-27 21:00:00,22.8,18.3,76.0,0.0,,180.0,29.5,,1011.0,,7.0,Boston
2024-05-27 22:00:00,21.1,18.9,87.0,0.0,,170.0,27.7,,1010.0,,7.0,Boston
2024-05-27 23:00:00,20.6,18.9,90.0,0.3,,160.0,22.3,,1008.9,,7.0,Boston
2024-05-28 00:00:00,20.6,18.9,90.0,0.0,,160.0,22.3,,1008.9,,8.0,Boston
2024-05-28 01:00:00,20.0,18.3,90.0,0.0,,150.0,18.4,,1008.6,,8.0,Boston
2024-05-28 02:00:00,20.0,18.8,93.0,0.0,,170.0,27.7,,1007.8,,8.0,Boston
2024-05-28 03:00:00,19.4,18.9,97.0,1.8,,180.0,22.3,,1007.4,,9.0,Boston
2024-05-28 04:00:00,18.9,18.2,96.0,6.4,,180.0,14.8,,1006.5,,8.0,Boston
2024-05-28 05:00:00,18.9,18.2,96.0,3.1,,180.0,14.8,,1006.5,,8.0,Boston
2024-05-28 06:00:00,18.9,18.2,96.0,3.0,,180.0,16.6,,1004.8,,8.0,Boston
2024-05-28 07:00:00,18.9,18.2,96.0,0.5,,180.0,16.6,,1004.8,,7.0,Boston
2024-05-28 08:00:00,18.9,18.9,100.0,0.0,,190.0,13.0,,1004.7,,7.0,Boston
2024-05-28 09:00:00,18.9,18.9,100.0,0.0,,190.0,13.0,,1004.7,,4.0,Boston
2024-05-28 10:00:00,20.0,18.8,93.0,0.0,,240.0,14.8,,1004.4,,4.0,Boston
2024-05-28 11:00:00,21.1,18.9,87.0,0.0,,250.0,24.1,,1004.4,,4.0,Boston
2024-05-28 12:00:00,21.1,18.9,87.0,0.0,,250.0,24.1,,1004.4,,4.0,Boston
2024-05-28 13:00:00,22.2,18.4,79.0,0.0,,250.0,16.6,,1004.6,,3.0,Boston
2024-05-28 14:00:00,24.4,18.8,71.0,0.0,,230.0,22.3,,1003.9,,3.0,Boston
2024-05-28 15:00:00,26.1,18.3,62.0,0.0,,220.0,24.1,,1003.7,,3.0,Boston
2024-05-28 16:00:00,26.1,18.3,62.0,0.0,,220.0,24.1,,1003.7,,3.0,Boston
2024-05-28 17:00:00,26.7,16.6,54.0,0.0,,230.0,27.7,,1003.6,,3.0,Boston
2024-05-28 18:00:00,26.7,16.6,54.0,0.0,,230.0,27.7,,1003.6,,3.0,Boston
2024-05-28 19:00:00,28.3,14.9,44.0,0.0,,250.0,22.3,,1002.6,,2.0,Boston
2024-05-28 20:00:00,28.3,14.9,44.0,0.0,,250.0,22.3,,1002.6,,2.0,Boston
2024-05-28 21:00:00,27.2,13.9,44.0,0.0,,260.0,22.3,,1003.0,,2.0,Boston
2024-05-28 22:00:00,26.7,12.4,41.0,0.0,,260.0,25.9,,1003.5,,3.0,Boston
2024-05-28 23:00:00,25.6,12.1,43.0,0.0,,260.0,20.5,,1004.2,,3.0,Boston
2024-05-29 00:00:00,23.9,12.2,48.0,0.0,,270.0,24.1,,1005.6,,2.0,Boston
2024-05-29 01:00:00,23.9,12.2,48.0,0.0,,270.0,24.1,,1005.6,,2.0,Boston
2024-05-29 02:00:00,21.7,12.3,55.0,0.0,,250.0,24.1,,1006.8,,2.0,Boston
2024-05-29 03:00:00,21.7,12.3,55.0,0.0,,250.0,24.1,,1006.8,,2.0,Boston
2024-05-29 04:00:00,20.0,11.7,59.0,0.0,,270.0,20.5,,1007.3,,2.0,Boston
2024-05-29 05:00:00,20.0,11.7,59.0,0.0,,270.0,20.5,,1007.3,,2.0,Boston
2024-05-29 06:00:00,19.4,12.2,63.0,0.0,,250.0,24.1,,1007.7,,2.0,Boston
2024-05-29 07:00:00,18.3,12.3,68.0,0.0,,270.0,18.4,,1007.8,,2.0,Boston
2024-05-29 08:00:00,17.2,12.1,72.0,0.0,,280.0,16.6,,1009.0,,2.0,Boston
2024-05-29 09:00:00,17.2,12.1,72.0,0.0,,290.0,13.0,,1009.5,,2.0,Boston
2024-05-29 10:00:00,17.8,12.3,70.0,0.0,,300.0,14.8,,1009.9,,4.0,Boston
2024-05-29 11:00:00,17.8,12.3,70.0,0.0,,300.0,14.8,,1009.9,,2.0,Boston
2024-05-29 12:00:00,20.6,11.8,57.0,0.0,,290.0,11.2,,1011.0,,2.0,Boston
2024-05-29 13:00:00,21.7,10.5,49.0,0.0,,310.0,13.0,,1011.3,,2.0,Boston
2024-05-29 14:00:00,21.7,10.5,49.0,0.0,,310.0,13.0,,1011.3,,2.0,Boston
2024-05-29 15:00:00,22.2,11.0,49.0,0.0,,280.0,14.8,,1011.8,,2.0,Boston
2024-05-29 16:00:00,21.1,11.7,55.0,0.0,,140.0,9.4,,1011.8,,2.0,Boston
2024-05-29 17:00:00,23.3,10.7,45.0,0.0,,140.0,7.6,,1011.4,,2.0,Boston
2024-05-29 18:00:00,23.3,10.7,45.0,0.0,,80.0,18.4,,1011.4,,2.0,Boston
2024-05-29 19:00:00,20.0,13.2,65.0,0.0,,130.0,18.4,,1010.9,,2.0,Boston
2024-05-29 20:00:00,20.0,13.2,65.0,0.0,,130.0,18.4,,1010.9,,2.0,Boston
2024-05-29 21:00:00,20.0,12.7,63.0,0.0,,100.0,20.5,,1010.6,,2.0,Boston
2024-05-29 22:00:00,19.4,13.3,68.0,0.0,,120.0,14.8,,1011.1,,3.0,Boston
2024-05-29 23:00:00,18.9,13.3,70.0,0.0,,20.0,11.2,,1011.4,,3.0,Boston
2024-05-30 00:00:00,17.2,13.3,78.0,0.0,,50.0,9.4,,1011.6,,2.0,Boston
2024-05-30 01:00:00,16.7,14.0,84.0,0.0,,30.0,9.4,,1012.0,,2.0,Boston
2024-05-30 02:00:00,16.7,14.0,84.0,0.0,,30.0,9.4,,1012.0,,3.0,Boston
2024-05-30 03:00:00,16.1,14.5,90.0,0.0,,60.0,11.2,,1012.4,,3.0,Boston
2024-05-30 04:00:00,15.6,14.0,90.0,0.0,,60.0,11.2,,1012.3,,3.0,Boston
2024-05-30 05:00:00,15.0,13.9,93.0,0.0,,100.0,5.4,,1012.5,,4.0,Boston
2024-05-30 06:00:00,15.0,13.9,93.0,0.0,,100.0,5.4,,1012.5,,7.0,Boston
2024-05-30 07:00:00,15.6,14.0,90.0,0.0,,40.0,9.4,,1011.7,,7.0,Boston
2024-05-30 08:00:00,15.6,14.0,90.0,0.0,,40.0,5.4,,1011.7,,7.0,Boston
2024-05-30 09:00:00,15.6,13.3,86.0,0.5,,100.0,11.2,,1012.0,,8.0,Boston
2024-05-30 10:00:00,13.9,12.3,90.0,2.0,,20.0,16.6,,1012.0,,7.0,Boston
2024-05-30 11:00:00,13.9,12.3,90.0,1.0,,20.0,16.6,,1012.0,,7.0,Boston
2024-05-30 12:00:00,12.8,11.7,93.0,1.2,,360.0,20.5,,1012.5,,7.0,Boston
2024-05-30 13:00:00,12.2,11.7,97.0,10.7,,320.0,11.2,,1014.0,,7.0,Boston
2024-05-30 14:00:00,11.7,10.6,93.0,13.5,,360.0,27.7,,1014.0,,7.0,Boston
2024-05-30 15:00:00,12.8,11.0,89.0,5.3,,10.0,22.3,,1013.6,,7.0,Boston
2024-05-30 16:00:00,12.8,11.7,93.0,0.3,,10.0,18.4,,1013.5,,7.0,Boston
2024-05-30 17:00:00,12.8,11.7,93.0,0.5,,10.0,18.4,,1013.5,,7.0,Boston
2024-05-30 18:00:00,13.3,11.7,90.0,0.6,,360.0,18.4,,1013.7,,7.0,Boston
2024-05-30 19:00:00,14.4,11.7,84.0,0.5,,10.0,24.1,,1013.9,,3.0,Boston
2024-05-30 20:00:00,15.6,11.2,75.0,0.3,,360.0,18.4,,1013.8,,3.0,Boston
2024-05-30 21:00:00,15.0,8.9,67.0,0.0,,360.0,14.8,,1014.4,,3.0,Boston
2024-05-30 22:00:00,14.4,9.4,72.0,0.0,,30.0,9.4,,1014.6,,3.0,Boston
2024-05-30 23:00:00,13.9,9.3,74.0,0.0,,100.0,9.4,,1015.0,,3.0,Boston
2024-05-31 00:00:00,12.8,9.4,80.0,0.0,,120.0,7.6,,1015.4,,3.0,Boston
2024-05-31 01:00:00,12.8,8.9,77.0,0.0,,140.0,7.6,,1015.7,,2.0,Boston
2024-05-31 02:00:00,12.8,8.9,77.0,0.0,,140.0,7.6,,1015.7,,2.0,Boston
2024-05-31 03:00:00,12.2,9.9,86.0,0.0,,0.0,0.0,,1015.7,,2.0,Boston
2024-05-31 04:00:00,12.2,9.9,86.0,0.0,,0.0,0.0,,1015.7,,2.0,Boston
2024-05-31 05:00:00,13.3,8.4,72.0,0.0,,310.0,14.8,,1015.8,,2.0,Boston
2024-05-31 06:00:00,12.8,6.6,66.0,0.0,,310.0,13.0,,1016.0,,2.0,Boston
2024-05-31 07:00:00,13.3,5.7,60.0,0.0,,320.0,11.2,,1016.3,,2.0,Boston
2024-05-31 08:00:00,12.2,4.9,61.0,0.0,,320.0,11.2,,1016.7,,2.0,Boston
2024-05-31 09:00:00,12.2,4.9,61.0,0.0,,320.0,11.2,,1016.7,,2.0,Boston
2024-05-31 10:00:00,14.4,4.9,53.0,0.0,,310.0,16.6,,1018.4,,4.0,Boston
2024-05-31 11:00:00,14.4,4.9,53.0,0.0,,310.0,16.6,,1018.4,,2.0,Boston
2024-05-31 12:00:00,17.8,5.7,45.0,0.0,,330.0,11.2,,1018.9,,2.0,Boston
2024-05-31 13:00:00,20.0,5.6,39.0,0.0,,260.0,11.2,,1018.6,,2.0,Boston
2024-05-31 14:00:00,20.0,5.6,39.0,0.0,,260.0,11.2,,1018.6,,2.0,Boston
2024-05-31 15:00:00,22.8,3.3,28.0,0.0,,340.0,18.4,,1018.0,,2.0,Boston
2024-05-31 16:00:00,22.8,4.3,30.0,0.0,,340.0,13.0,,1017.5,,2.0,Boston
2024-05-31 17:00:00,23.9,3.8,27.0,0.0,,340.0,20.5,,1016.8,,2.0,Boston
2024-05-31 18:00:00,24.4,3.1,25.0,0.0,,340.0,20.5,,1016.1,,2.0,Boston
2024-05-31 19:00:00,24.4,3.1,25.0,0.0,,290.0,18.4,,1015.7,,3.0,Boston
2024-05-31 20:00:00,24.4,3.1,25.0,0.0,,290.0,18.4,,1015.7,,3.0,Boston
2024-05-31 21:00:00,24.4,4.2,27.0,0.0,,320.0,14.8,,1015.6,,3.0,Boston
2024-05-31 22:00:00,23.3,2.2,25.0,0.0,,320.0,20.5,,1016.1,,4.0,Boston
2024-05-31 23:00:00,23.3,2.2,25.0,0.0,,320.0,20.5,,1016.1,,3.0,Boston
2024-06-01 00:00:00,21.1,5.0,35.0,0.0,,290.0,13.0,,1017.3,,3.0,Boston
2024-06-01 01:00:00,20.0,6.0,40.0,0.0,,300.0,14.8,,1017.9,,3.0,Boston
2024-06-01 02:00:00,19.4,5.5,40.0,0.0,,300.0,13.0,,1018.1,,2.0,Boston
2024-06-01 03:00:00,18.3,5.5,43.0,0.0,,300.0,11.2,,1018.0,,2.0,Boston
2024-06-01 04:00:00,17.8,5.1,43.0,0.0,,310.0,13.0,,1017.5,,2.0,Boston
2024-06-01 05:00:00,17.8,5.1,43.0,0.0,,310.0,13.0,,1017.5,,2.0,Boston
2024-06-01 06:00:00,16.1,5.1,48.0,0.0,,290.0,14.8,,1017.2,,2.0,Boston
2024-06-01 07:00:00,15.0,4.9,51.0,0.0,,10.0,14.8,,1018.0,,2.0,Boston
2024-06-01 08:00:00,15.0,4.9,51.0,0.0,,310.0,13.0,,1018.7,,2.0,Boston
2024-06-01 09:00:00,15.0,5.5,53.0,0.0,,310.0,7.6,,1019.3,,2.0,Boston
2024-06-01 10:00:00,15.0,5.5,53.0,0.0,,330.0,7.6,,1019.3,,4.0,Boston
2024-06-01 11:00:00,18.9,6.0,43.0,0.0,,340.0,11.2,,1020.2,,2.0,Boston
2024-06-01 12:00:00,20.0,6.7,42.0,0.0,,240.0,7.6,,1020.3,,2.0,Boston
2024-06-01 13:00:00,21.1,6.6,39.0,0.0,,220.0,5.4,,1020.0,,2.0,Boston
2024-06-01 14:00:00,22.2,8.0,40.0,0.0,,220.0,5.4,,1019.6,,2.0,Boston
2024-06-01 15:00:00,22.2,8.0,40.0,0.0,,140.0,5.4,,1019.6,,2.0,Boston
2024-06-01 16:00:00,22.8,8.9,41.0,0.0,,140.0,14.8,,1019.2,,2.0,Boston
2024-06-01 17:00:00,23.9,6.2,32.0,0.0,,140.0,16.6,,1018.4,,2.0,Boston
2024-06-01 18:00:00,23.9,5.7,31.0,0.0,,140.0,16.6,,1017.7,,2.0,Boston
2024-06-01 19:00:00,23.9,5.7,31.0,0.0,,140.0,16.6,,1017.7,,2.0,Boston
2024-06-01 20:00:00,26.7,2.6,21.0,0.0,,300.0,13.0,,1016.9,,2.0,Boston
2024-06-01 21:00:00,26.7,3.9,23.0,0.0,,300.0,16.6,,1016.5,,2.0,Boston
2024-06-01 22:00:00,26.7,3.9,23.0,0.0,,300.0,16.6,,1016.5,,3.0,Boston
2024-06-01 23:00:00,25.6,4.5,25.0,0.0,,300.0,11.2,,1016.7,,2.0,Boston
2024-06-02 00:00:00,25.6,2.9,23.0,0.0,,300.0,11.2,,1016.7,,2.0,Boston
2024-06-02 01:00:00,19.4,9.3,52.0,0.0,,210.0,9.4,,1017.6,,2.0,Boston
2024-06-02 02:00:00,16.7,11.2,70.0,0.0,,110.0,18.4,,1018.1,,2.0,Boston
2024-06-02 03:00:00,15.0,12.1,83.0,0.0,,110.0,18.4,,1018.1,,2.0,Boston
2024-06-02 04:00:00,14.4,12.3,87.0,0.0,,130.0,14.8,,1017.9,,2.0,Boston
2024-06-02 05:00:00,14.4,12.3,87.0,0.0,,130.0,14.8,,1017.9,,2.0,Boston
2024-06-02 06:00:00,13.3,10.7,84.0,0.0,,150.0,9.4,,1018.0,,2.0,Boston
2024-06-02 07:00:00,12.8,10.0,83.0,0.0,,180.0,11.2,,1018.2,,2.0,Boston
2024-06-02 08:00:00,12.2,9.4,83.0,0.0,,170.0,7.6,,1018.2,,2.0,Boston
2024-06-02 09:00:00,12.2,9.4,83.0,0.0,,170.0,7.6,,1018.2,,2.0,Boston
2024-06-02 10:00:00,15.0,11.2,78.0,0.0,,0.0,0.0,,1018.5,,2.0,Boston
2024-06-02 11:00:00,16.7,11.6,72.0,0.0,,0.0,9.4,,1018.5,,2.0,Boston
2024-06-02 12:00:00,17.8,12.3,70.0,0.0,,195.0,7.6,,1018.5,,2.0,Boston
2024-06-02 13:00:00,17.8,12.3,70.0,0.0,,280.0,7.6,,1018.5,,2.0,Boston
2024-06-02 14:00:00,22.2,14.3,61.0,0.0,,120.0,9.4,,1017.7,,2.0,Boston
2024-06-02 15:00:00,22.2,14.3,61.0,0.0,,120.0,9.4,,1017.7,,2.0,Boston
2024-06-02 16:00:00,22.8,14.9,61.0,0.0,,110.0,13.0,,1016.2,,2.0,Boston
2024-06-02 17:00:00,21.7,14.4,63.0,0.0,,110.0,14.8,,1015.5,,2.0,Boston
2024-06-02 18:00:00,21.7,14.4,63.0,0.0,,110.0,14.8,,1015.5,,3.0,Boston
2024-06-02 19:00:00,23.3,15.6,62.0,0.0,,90.0,9.4,,1014.0,,3.0,Boston
2024-06-02 20:00:00,25.0,16.2,58.0,0.0,,90.0,11.2,,1013.2,,3.0,Boston
2024-06-02 21:00:00,24.4,16.2,58.0,0.0,,100.0,11.2,,1012.8,,3.0,Boston
2024-06-02 22:00:00,27.8,15.1,56.0,0.0,,280.0,13.0,,1012.8,,3.0,Boston
2024-06-02 23:00:00,27.8,14.9,68.0,0.0,,280.0,13.0,,1012.8,,4.0,Boston
2024-06-03 00:00:00,23.3,10.0,43.0,0.0,,190.0,11.2,,1012.8,,3.0,Boston
2024-06-03 01:00:00,23.3,11.0,46.0,0.0,,230.0,14.8,,1013.3,,3.0,Boston
2024-06-03 02:00:00,22.8,11.8,50.0,0.0,,230.0,18.4,,1012.9,,3.0,Boston
2024-06-03 03:00:00,22.2,12.2,53.0,0.0,,240.0,20.5,,1012.7,,3.0,Boston
2024-06-03 04:00:00,22.2,12.2,53.0,0.0,,240.0,20.5,,1012.7,,3.0,Boston
2024-06-03 05:00:00,22.2,12.7,55.0,0.0,,270.0,14.8,,1011.8,,3.0,Boston
2024-06-03 06:00:00,21.7,13.3,59.0,0.0,,260.0,14.8,,1011.8,,4.0,Boston
2024-06-03 07:00:00,21.7,12.8,57.0,0.0,,280.0,18.4,,1011.6,,4.0,Boston
2024-06-03 08:00:00,21.7,12.8,57.0,0.0,,280.0,18.4,,1011.6,,4.0,Boston
2024-06-03 09:00:00,21.7,10.5,49.0,0.0,,330.0,13.0,,1012.1,,4.0,Boston
2024-06-03 10:00:00,22.2,10.5,49.0,0.0,,320.0,16.6,,1012.4,,4.0,Boston
2024-06-03 11:00:00,22.8,8.5,40.0,0.0,,330.0,11.2,,1012.7,,4.0,Boston
2024-06-03 12:00:00,23.9,7.9,36.0,0.0,,350.0,11.2,,1012.7,,3.0,Boston
2024-06-03 13:00:00,23.9,7.9,36.0,0.0,,350.0,11.2,,1012.7,,3.0,Boston
2024-06-03 14:00:00,21.7,11.7,53.0,0.0,,80.0,13.0,,1013.6,,3.0,Boston
2024-06-03 15:00:00,21.1,14.0,64.0,0.0,,80.0,16.6,,1013.5,,2.0,Boston
2024-06-03 16:00:00,21.1,14.0,64.0,0.0,,90.0,18.4,,1013.9,,2.0,Boston
2024-06-03 17:00:00,18.9,14.4,75.0,0.0,,90.0,18.4,,1013.9,,2.0,Boston
2024-06-03 18:00:00,18.3,14.0,76.0,0.0,,80.0,22.3,,1013.8,,2.0,Boston
2024-06-03 19:00:00,18.3,13.4,73.0,0.0,,90.0,20.5,,1013.5,,2.0,Boston
2024-06-03 20:00:00,17.8,13.3,75.0,0.0,,90.0,14.8,,1013.5,,2.0,Boston
2024-06-03 21:00:00,18.3,12.7,70.0,0.0,,90.0,9.4,,1013.3,,2.0,Boston
2024-06-03 22:00:00,18.3,12.7,70.0,0.0,,90.0,9.4,,1013.3,,2.0,Boston
2024-06-03 23:00:00,16.7,13.2,80.0,0.0,,90.0,9.4,,1013.6,,2.0,Boston
2024-06-04 00:00:00,16.7,13.2,80.0,0.0,,90.0,9.4,,1013.6,,2.0,Boston
2024-06-04 01:00:00,16.7,14.0,84.0,0.0,,110.0,14.8,,1014.3,,2.0,Boston
2024-06-04 02:00:00,16.1,13.9,87.0,0.0,,120.0,13.0,,1014.9,,2.0,Boston
2024-06-04 03:00:00,16.1,13.9,87.0,0.0,,120.0,13.0,,1014.9,,2.0,Boston
2024-06-04 04:00:00,15.0,13.4,90.0,0.0,,100.0,14.8,,1016.1,,2.0,Boston
2024-06-04 05:00:00,14.4,12.8,90.0,0.0,,100.0,9.4,,1016.2,,2.0,Boston
2024-06-04 06:00:00,13.9,12.8,93.0,0.0,,90.0,7.6,,1016.4,,2.0,Boston
2024-06-04 07:00:00,13.9,12.8,93.0,0.0,,90.0,7.6,,1016.4,,2.0,Boston
2024-06-04 08:00:00,13.9,12.8,93.0,0.0,,80.0,11.2,,1016.4,,2.0,Boston
2024-06-04 09:00:00,14.4,13.3,93.0,0.0,,60.0,5.4,,1017.2,,2.0,Boston
2024-06-04 10:00:00,14.4,13.3,93.0,0.0,,60.0,5.4,,1017.2,,4.0,Boston
2024-06-04 11:00:00,16.1,13.9,87.0,0.0,,60.0,7.6,,1017.4,,4.0,Boston
2024-06-04 12:00:00,16.7,14.0,84.0,0.0,,70.0,7.6,,1017.7,,2.0,Boston
2024-06-04 13:00:00,17.2,13.9,81.0,0.0,,100.0,9.4,,1018.1,,2.0,Boston
2024-06-04 14:00:00,18.3,14.0,76.0,0.0,,70.0,14.8,,1018.8,,2.0,Boston
2024-06-04 15:00:00,17.8,14.5,81.0,0.0,,90.0,18.4,,1018.7,,2.0,Boston
2024-06-04 16:00:00,17.8,14.5,81.0,0.0,,90.0,18.4,,1018.7,,2.0,Boston
2024-06-04 17:00:00,18.3,14.0,76.0,0.0,,90.0,18.4,,1017.7,,2.0,Boston
2024-06-04 18:00:00,18.9,14.4,75.0,0.0,,70.0,20.5,,1017.2,,2.0,Boston
2024-06-04 19:00:00,18.9,14.4,75.0,0.0,,100.0,16.6,,1016.6,,2.0,Boston
2024-06-04 20:00:00,18.9,15.0,78.0,0.0,,90.0,18.4,,1016.0,,3.0,Boston
2024-06-04 21:00:00,18.9,14.4,75.0,0.0,,90.0,18.4,,1015.6,,3.0,Boston
2024-06-04 22:00:00,18.9,14.4,75.0,0.0,,90.0,18.4,,1015.6,,3.0,Boston
2024-06-04 23:00:00,17.8,14.5,81.0,0.0,,90.0,14.8,,1015.2,,3.0,Boston
2024-06-05 00:00:00,17.8,14.5,81.0,0.0,,90.0,14.8,,1015.2,,3.0,Boston
2024-06-05 01:00:00,18.3,12.3,68.0,0.0,,200.0,14.8,,1015.9,,3.0,Boston
2024-06-05 02:00:00,18.3,12.3,68.0,0.0,,200.0,14.8,,1015.9,,3.0,Boston
2024-06-05 03:00:00,16.7,12.8,78.0,0.0,,190.0,14.8,,1015.6,,3.0,Boston
2024-06-05 04:00:00,16.7,12.8,78.0,0.0,,190.0,14.8,,1015.6,,3.0,Boston
2024-06-05 05:00:00,15.6,12.7,83.0,0.0,,190.0,13.0,,1015.3,,3.0,Boston
2024-06-05 06:00:00,15.0,12.9,87.0,0.0,,220.0,14.8,,1014.6,,3.0,Boston
2024-06-05 07:00:00,15.0,12.1,83.0,0.0,,220.0,13.0,,1014.6,,3.0,Boston
2024-06-05 08:00:00,15.0,12.1,83.0,0.0,,220.0,13.0,,1014.6,,3.0,Boston
2024-06-05 09:00:00,15.6,12.2,80.0,0.0,,220.0,14.8,,1014.1,,3.0,Boston
2024-06-05 10:00:00,16.7,12.8,78.0,0.0,,230.0,20.5,,1014.3,,4.0,Boston
2024-06-05 11:00:00,18.9,14.0,73.0,0.0,,230.0,18.4,,1014.2,,3.0,Boston
2024-06-05 12:00:00,18.9,14.0,73.0,0.0,,230.0,18.4,,1014.2,,3.0,Boston
2024-06-05 13:00:00,22.8,14.9,61.0,0.0,,230.0,13.0,,1013.1,,3.0,Boston
2024-06-05 14:00:00,22.8,15.6,64.0,0.0,,220.0,13.0,,1012.8,,3.0,Boston
2024-06-05 15:00:00,22.8,15.6,64.0,0.0,,220.0,13.0,,1012.8,,3.0,Boston
2024-06-05 16:00:00,25.0,15.6,56.0,0.0,,230.0,14.8,,1012.4,,3.0,Boston
2024-06-05 17:00:00,27.2,12.8,41.0,0.0,,250.0,25.9,,1010.7,,3.0,Boston
2024-06-05 18:00:00,28.3,15.6,46.0,0.0,,240.0,18.4,,1009.8,,3.0,Boston
2024-06-05 19:00:00,29.4,15.2,42.0,0.0,,240.0,24.1,,1008.9,,3.0,Boston
2024-06-05 20:00:00,29.4,15.2,42.0,0.0,,220.0,22.3,,1008.2,,3.0,Boston
2024-06-05 21:00:00,29.4,15.2,42.0,0.0,,220.0,22.3,,1008.2,,3.0,Boston
2024-06-05 22:00:00,26.7,16.6,54.0,0.0,,190.0,18.4,,1008.4,,3.0,Boston
2024-06-05 23:00:00,24.4,17.2,64.0,0.0,,190.0,22.3,,1008.2,,3.0,Boston
2024-06-06 00:00:00,23.9,17.2,66.0,0.0,,220.0,22.3,,1008.7,,3.0,Boston
2024-06-06 01:00:00,23.9,17.2,66.0,0.0,,220.0,22.3,,1008.7,,3.0,Boston
2024-06-06 02:00:00,21.1,17.9,82.0,0.0,,220.0,22.3,,1008.7,,3.0,Boston
2024-06-06 03:00:00,21.1,17.9,82.0,0.0,,220.0,22.3,,1008.7,,3.0,Boston
2024-06-06 04:00:00,21.1,17.9,82.0,0.0,,220.0,20.5,,1008.4,,3.0,Boston
2024-06-06 05:00:00,20.6,18.4,87.0,0.0,,220.0,18.4,,1007.4,,3.0,Boston
