datetime,respondent_code,value
2024-09-20 05:00:00,NE,-135
2024-09-20 05:00:00,NE,11759
2024-09-20 05:00:00,NE,11570
2024-09-20 05:00:00,NE,11894
2024-09-20 06:00:00,NE,11694
2024-09-20 06:00:00,NE,11040
2024-09-20 06:00:00,NE,-419
2024-09-20 06:00:00,NE,11275
2024-09-20 07:00:00,NE,-570
2024-09-20 07:00:00,NE,11024
2024-09-20 07:00:00,NE,10720
2024-09-20 07:00:00,NE,11594
2024-09-20 08:00:00,NE,-510
2024-09-20 08:00:00,NE,10942
2024-09-20 08:00:00,NE,10560
2024-09-20 08:00:00,NE,11452
2024-09-20 09:00:00,NE,11548
2024-09-20 09:00:00,NE,-595
2024-09-20 09:00:00,NE,10953
2024-09-20 09:00:00,NE,10710
2024-09-20 10:00:00,NE,-349
2024-09-20 10:00:00,NE,11443
2024-09-20 10:00:00,NE,11380
2024-09-20 10:00:00,NE,11792
2024-09-20 11:00:00,NE,12508
2024-09-20 11:00:00,NE,141
2024-09-20 11:00:00,NE,12649
2024-09-20 11:00:00,NE,12530
2024-09-20 12:00:00,NE,13391
2024-09-20 12:00:00,NE,13370
2024-09-20 12:00:00,NE,13245
2024-09-20 12:00:00,NE,146
2024-09-20 13:00:00,NE,-311
2024-09-20 13:00:00,NE,13230
2024-09-20 13:00:00,NE,13460
2024-09-20 13:00:00,NE,13541
2024-09-20 14:00:00,NE,13560
2024-09-20 14:00:00,NE,13454
2024-09-20 14:00:00,NE,13560
2024-09-20 14:00:00,NE,-106
2024-09-20 15:00:00,NE,-98
2024-09-20 15:00:00,NE,13399
2024-09-20 15:00:00,NE,13520
2024-09-20 15:00:00,NE,13497
2024-09-20 16:00:00,NE,13370
2024-09-20 16:00:00,NE,13510
2024-09-20 16:00:00,NE,175
2024-09-20 16:00:00,NE,13545
2024-09-20 17:00:00,NE,540
2024-09-20 17:00:00,NE,13815
2024-09-20 17:00:00,NE,13390
2024-09-20 17:00:00,NE,13275
2024-09-20 18:00:00,NE,777
2024-09-20 18:00:00,NE,14036
2024-09-20 18:00:00,NE,13410
2024-09-20 18:00:00,NE,13259
2024-09-20 19:00:00,NE,13278
2024-09-20 19:00:00,NE,825
2024-09-20 19:00:00,NE,14103
2024-09-20 19:00:00,NE,13420
2024-09-20 20:00:00,NE,536
2024-09-20 20:00:00,NE,14048
2024-09-20 20:00:00,NE,13500
2024-09-20 20:00:00,NE,13512
2024-09-20 21:00:00,NE,13758
2024-09-20 21:00:00,NE,981
2024-09-20 21:00:00,NE,14739
2024-09-20 21:00:00,NE,13770
2024-09-20 22:00:00,NE,798
2024-09-20 22:00:00,NE,14876
2024-09-20 22:00:00,NE,14170
2024-09-20 22:00:00,NE,14078
2024-09-20 23:00:00,NE,357
2024-09-20 23:00:00,NE,14560
2024-09-20 23:00:00,NE,14350
2024-09-20 23:00:00,NE,14203
2024-09-21 00:00:00,NE,14120
2024-09-21 00:00:00,NE,-287
2024-09-21 00:00:00,NE,13833
2024-09-21 00:00:00,NE,14270
2024-09-21 01:00:00,NE,589
2024-09-21 01:00:00,NE,14220
2024-09-21 01:00:00,NE,13570
2024-09-21 01:00:00,NE,13631
2024-09-21 02:00:00,NE,12918
2024-09-21 02:00:00,NE,678
2024-09-21 02:00:00,NE,13596
2024-09-21 02:00:00,NE,12870
2024-09-21 03:00:00,NE,539
2024-09-21 03:00:00,NE,12614
2024-09-21 03:00:00,NE,11970
2024-09-21 03:00:00,NE,12075
2024-09-21 04:00:00,NE,601
2024-09-21 04:00:00,NE,11833
2024-09-21 04:00:00,NE,11150
2024-09-21 04:00:00,NE,11232
2024-09-21 05:00:00,NE,437
2024-09-21 05:00:00,NE,11288
2024-09-21 05:00:00,NE,10570
2024-09-21 05:00:00,NE,10851
2024-09-21 06:00:00,NE,10623
2024-09-21 06:00:00,NE,139
2024-09-21 06:00:00,NE,10762
2024-09-21 06:00:00,NE,10090
2024-09-21 07:00:00,NE,10265
2024-09-21 07:00:00,NE,9800
2024-09-21 07:00:00,NE,10447
2024-09-21 07:00:00,NE,-182
2024-09-21 08:00:00,NE,-427
2024-09-21 08:00:00,NE,10057
2024-09-21 08:00:00,NE,9630
2024-09-21 08:00:00,NE,10484
2024-09-21 09:00:00,NE,-399
2024-09-21 09:00:00,NE,10058
2024-09-21 09:00:00,NE,9650
2024-09-21 09:00:00,NE,10457
2024-09-21 10:00:00,NE,-178
2024-09-21 10:00:00,NE,10182
2024-09-21 10:00:00,NE,9850
2024-09-21 10:00:00,NE,10360
2024-09-21 11:00:00,NE,10826
2024-09-21 11:00:00,NE,10330
2024-09-21 11:00:00,NE,-243
2024-09-21 11:00:00,NE,10583
2024-09-21 12:00:00,NE,-121
2024-09-21 12:00:00,NE,11006
2024-09-21 12:00:00,NE,10840
2024-09-21 12:00:00,NE,11127
2024-09-21 13:00:00,NE,11240
2024-09-21 13:00:00,NE,11475
2024-09-21 13:00:00,NE,-285
2024-09-21 13:00:00,NE,11190
2024-09-21 14:00:00,NE,39
2024-09-21 14:00:00,NE,11333
2024-09-21 14:00:00,NE,11290
2024-09-21 14:00:00,NE,11294
2024-09-21 15:00:00,NE,468
2024-09-21 15:00:00,NE,11696
2024-09-21 15:00:00,NE,11250
2024-09-21 15:00:00,NE,11228
2024-09-21 16:00:00,NE,11159
2024-09-21 16:00:00,NE,11160
2024-09-21 16:00:00,NE,620
2024-09-21 16:00:00,NE,11779
2024-09-21 17:00:00,NE,11863
2024-09-21 17:00:00,NE,11210
2024-09-21 17:00:00,NE,11191
2024-09-21 17:00:00,NE,672
2024-09-21 18:00:00,NE,787
2024-09-21 18:00:00,NE,12133
2024-09-21 18:00:00,NE,11360
2024-09-21 18:00:00,NE,11346
2024-09-21 19:00:00,NE,11527
2024-09-21 19:00:00,NE,12319
2024-09-21 19:00:00,NE,11560
2024-09-21 19:00:00,NE,792
2024-09-21 20:00:00,NE,1182
2024-09-21 20:00:00,NE,12926
2024-09-21 20:00:00,NE,11760
2024-09-21 20:00:00,NE,11744
2024-09-21 21:00:00,NE,12105
2024-09-21 21:00:00,NE,12190
2024-09-21 21:00:00,NE,1181
2024-09-21 21:00:00,NE,13286
2024-09-21 22:00:00,NE,1155
2024-09-21 22:00:00,NE,13812
2024-09-21 22:00:00,NE,12840
2024-09-21 22:00:00,NE,12657
2024-09-21 23:00:00,NE,1039
2024-09-21 23:00:00,NE,14071
2024-09-21 23:00:00,NE,13240
2024-09-21 23:00:00,NE,13032
2024-09-22 00:00:00,NE,13047
2024-09-22 00:00:00,NE,958
2024-09-22 00:00:00,NE,14005
2024-09-22 00:00:00,NE,13300
2024-09-22 01:00:00,NE,795
2024-09-22 01:00:00,NE,13378
2024-09-22 01:00:00,NE,12760
2024-09-22 01:00:00,NE,12583
2024-09-22 02:00:00,NE,12000
2024-09-22 02:00:00,NE,902
2024-09-22 02:00:00,NE,12902
2024-09-22 02:00:00,NE,12150
2024-09-22 03:00:00,NE,11895
2024-09-22 03:00:00,NE,11370
2024-09-22 03:00:00,NE,11284
2024-09-22 03:00:00,NE,611
2024-09-22 04:00:00,NE,531
2024-09-22 04:00:00,NE,11077
2024-09-22 04:00:00,NE,10610
2024-09-22 04:00:00,NE,10546
2024-09-22 05:00:00,NE,9964
2024-09-22 05:00:00,NE,10219
2024-09-22 05:00:00,NE,9970
2024-09-22 05:00:00,NE,255
2024-09-22 06:00:00,NE,-174
2024-09-22 06:00:00,NE,9370
2024-09-22 06:00:00,NE,9550
2024-09-22 06:00:00,NE,9544
2024-09-22 07:00:00,NE,9528
2024-09-22 07:00:00,NE,9290
2024-09-22 07:00:00,NE,-496
2024-09-22 07:00:00,NE,9032
2024-09-22 08:00:00,NE,-638
2024-09-22 08:00:00,NE,9169
2024-09-22 08:00:00,NE,9130
2024-09-22 08:00:00,NE,9807
2024-09-22 09:00:00,NE,-793
2024-09-22 09:00:00,NE,9183
2024-09-22 09:00:00,NE,9130
2024-09-22 09:00:00,NE,9976
2024-09-22 10:00:00,NE,10133
2024-09-22 10:00:00,NE,-707
2024-09-22 10:00:00,NE,9426
2024-09-22 10:00:00,NE,9300
2024-09-22 11:00:00,NE,-477
2024-09-22 11:00:00,NE,9996
2024-09-22 11:00:00,NE,9640
2024-09-22 11:00:00,NE,10473
2024-09-22 12:00:00,NE,10559
2024-09-22 12:00:00,NE,-248
2024-09-22 12:00:00,NE,10311
2024-09-22 12:00:00,NE,9990
2024-09-22 13:00:00,NE,-4
2024-09-22 13:00:00,NE,10595
2024-09-22 13:00:00,NE,10300
2024-09-22 13:00:00,NE,10599
2024-09-22 14:00:00,NE,237
2024-09-22 14:00:00,NE,10794
2024-09-22 14:00:00,NE,10080
2024-09-22 14:00:00,NE,10557
2024-09-22 15:00:00,NE,10392
2024-09-22 15:00:00,NE,0
2024-09-22 15:00:00,NE,10392
2024-09-22 15:00:00,NE,9650
2024-09-22 16:00:00,NE,485
2024-09-22 16:00:00,NE,10608
2024-09-22 16:00:00,NE,9600
2024-09-22 16:00:00,NE,10123
2024-09-22 17:00:00,NE,10037
2024-09-22 17:00:00,NE,717
2024-09-22 17:00:00,NE,10754
2024-09-22 17:00:00,NE,9520
2024-09-22 18:00:00,NE,879
2024-09-22 18:00:00,NE,10551
2024-09-22 18:00:00,NE,9430
2024-09-22 18:00:00,NE,9672
2024-09-22 19:00:00,NE,1158
2024-09-22 19:00:00,NE,11014
2024-09-22 19:00:00,NE,9620
2024-09-22 19:00:00,NE,9856
2024-09-22 20:00:00,NE,1346
2024-09-22 20:00:00,NE,11901
2024-09-22 20:00:00,NE,10400
2024-09-22 20:00:00,NE,10555
2024-09-22 21:00:00,NE,11458
2024-09-22 21:00:00,NE,1116
2024-09-22 21:00:00,NE,12574
2024-09-22 21:00:00,NE,11340
2024-09-22 22:00:00,NE,13632
2024-09-22 22:00:00,NE,12643
2024-09-22 22:00:00,NE,989
2024-09-22 22:00:00,NE,12670
2024-09-22 23:00:00,NE,400
2024-09-22 23:00:00,NE,13719
2024-09-22 23:00:00,NE,13270
2024-09-22 23:00:00,NE,13319
2024-09-23 00:00:00,NE,192
2024-09-23 00:00:00,NE,13649
2024-09-23 00:00:00,NE,13400
2024-09-23 00:00:00,NE,13457
2024-09-23 01:00:00,NE,-113
2024-09-23 01:00:00,NE,12797
2024-09-23 01:00:00,NE,12850
2024-09-23 01:00:00,NE,12910
2024-09-23 02:00:00,NE,12070
2024-09-23 02:00:00,NE,12069
2024-09-23 02:00:00,NE,298
2024-09-23 02:00:00,NE,12367
2024-09-23 03:00:00,NE,109
2024-09-23 03:00:00,NE,11277
2024-09-23 03:00:00,NE,11130
2024-09-23 03:00:00,NE,11168
2024-09-23 04:00:00,NE,-500
2024-09-23 04:00:00,NE,10046
2024-09-23 04:00:00,NE,10290
2024-09-23 04:00:00,NE,10546
2024-09-23 05:00:00,NE,10420
2024-09-23 05:00:00,NE,-113
2024-09-23 05:00:00,NE,10307
2024-09-23 05:00:00,NE,9670
2024-09-23 06:00:00,NE,-356
2024-09-23 06:00:00,NE,10175
2024-09-23 06:00:00,NE,9330
2024-09-23 06:00:00,NE,10531
2024-09-23 07:00:00,NE,10318
2024-09-23 07:00:00,NE,9981
2024-09-23 07:00:00,NE,-337
2024-09-23 07:00:00,NE,9140
2024-09-23 08:00:00,NE,-397
2024-09-23 08:00:00,NE,9803
2024-09-23 08:00:00,NE,9040
2024-09-23 08:00:00,NE,10200
2024-09-23 09:00:00,NE,-402
2024-09-23 09:00:00,NE,9932
2024-09-23 09:00:00,NE,9210
2024-09-23 09:00:00,NE,10334
2024-09-23 10:00:00,NE,10606
2024-09-23 10:00:00,NE,-190
2024-09-23 10:00:00,NE,10416
2024-09-23 10:00:00,NE,9930
2024-09-23 11:00:00,NE,339
2024-09-23 11:00:00,NE,11922
2024-09-23 11:00:00,NE,11350
2024-09-23 11:00:00,NE,11583
2024-09-23 12:00:00,NE,11922
2024-09-23 12:00:00,NE,278
2024-09-23 12:00:00,NE,12200
2024-09-23 12:00:00,NE,11870
2024-09-23 13:00:00,NE,613
2024-09-23 13:00:00,NE,12251
2024-09-23 13:00:00,NE,11620
2024-09-23 13:00:00,NE,11638
2024-09-23 14:00:00,NE,1100
2024-09-23 14:00:00,NE,12629
2024-09-23 14:00:00,NE,11540
2024-09-23 14:00:00,NE,11529
2024-09-23 15:00:00,NE,859
2024-09-23 15:00:00,NE,12700
2024-09-23 15:00:00,NE,11410
2024-09-23 15:00:00,NE,11841
2024-09-23 16:00:00,NE,11687
2024-09-23 16:00:00,NE,11380
2024-09-23 16:00:00,NE,964
2024-09-23 16:00:00,NE,12651
2024-09-23 17:00:00,NE,12626
2024-09-23 17:00:00,NE,11370
2024-09-23 17:00:00,NE,11735
2024-09-23 17:00:00,NE,891
2024-09-23 18:00:00,NE,1050
2024-09-23 18:00:00,NE,12919
2024-09-23 18:00:00,NE,11540
2024-09-23 18:00:00,NE,11869
2024-09-23 19:00:00,NE,11928
2024-09-23 19:00:00,NE,12991
2024-09-23 19:00:00,NE,11740
2024-09-23 19:00:00,NE,1063
2024-09-23 20:00:00,NE,1168
2024-09-23 20:00:00,NE,13271
2024-09-23 20:00:00,NE,12200
2024-09-23 20:00:00,NE,12103
2024-09-23 21:00:00,NE,12703
2024-09-23 21:00:00,NE,12810
2024-09-23 21:00:00,NE,1168
2024-09-23 21:00:00,NE,13871
2024-09-23 22:00:00,NE,838
2024-09-23 22:00:00,NE,14267
2024-09-23 22:00:00,NE,13600
2024-09-23 22:00:00,NE,13429
2024-09-23 23:00:00,NE,538
2024-09-23 23:00:00,NE,14471
2024-09-23 23:00:00,NE,14100
2024-09-23 23:00:00,NE,13933
2024-09-24 00:00:00,NE,14047
2024-09-24 00:00:00,NE,474
2024-09-24 00:00:00,NE,14521
2024-09-24 00:00:00,NE,14150
2024-09-24 01:00:00,NE,365
2024-09-24 01:00:00,NE,13776
2024-09-24 01:00:00,NE,13480
2024-09-24 01:00:00,NE,13411
2024-09-24 02:00:00,NE,12503
2024-09-24 02:00:00,NE,503
2024-09-24 02:00:00,NE,13006
2024-09-24 02:00:00,NE,12570
2024-09-24 03:00:00,NE,487
2024-09-24 03:00:00,NE,12023
2024-09-24 03:00:00,NE,11500
2024-09-24 03:00:00,NE,11536
2024-09-24 04:00:00,NE,483
2024-09-24 04:00:00,NE,11284
2024-09-24 04:00:00,NE,10580
2024-09-24 04:00:00,NE,10801
2024-09-24 05:00:00,NE,10505
2024-09-24 05:00:00,NE,476
2024-09-24 05:00:00,NE,10981
2024-09-24 05:00:00,NE,9900
2024-09-24 06:00:00,NE,393
2024-09-24 06:00:00,NE,10561
2024-09-24 06:00:00,NE,9490
2024-09-24 06:00:00,NE,10168
2024-09-24 07:00:00,NE,9963
2024-09-24 07:00:00,NE,536
2024-09-24 07:00:00,NE,10499
2024-09-24 07:00:00,NE,9300
2024-09-24 08:00:00,NE,388
2024-09-24 08:00:00,NE,10427
2024-09-24 08:00:00,NE,9220
2024-09-24 08:00:00,NE,10039
2024-09-24 09:00:00,NE,89
2024-09-24 09:00:00,NE,10424
2024-09-24 09:00:00,NE,9460
2024-09-24 09:00:00,NE,10335
2024-09-24 10:00:00,NE,434
2024-09-24 10:00:00,NE,10832
2024-09-24 10:00:00,NE,10210
2024-09-24 10:00:00,NE,10398
2024-09-24 11:00:00,NE,11520
2024-09-24 11:00:00,NE,11504
2024-09-24 11:00:00,NE,11787
2024-09-24 11:00:00,NE,283
2024-09-24 12:00:00,NE,12007
2024-09-24 12:00:00,NE,12099
2024-09-24 12:00:00,NE,92
2024-09-24 12:00:00,NE,12000
2024-09-24 13:00:00,NE,11906
2024-09-24 13:00:00,NE,11435
2024-09-24 13:00:00,NE,471
2024-09-24 13:00:00,NE,11400
2024-09-24 14:00:00,NE,1208
2024-09-24 14:00:00,NE,11952
2024-09-24 14:00:00,NE,10630
2024-09-24 14:00:00,NE,10744
2024-09-24 15:00:00,NE,1460
2024-09-24 15:00:00,NE,12145
2024-09-24 15:00:00,NE,10480
2024-09-24 15:00:00,NE,10685
2024-09-24 16:00:00,NE,0
2024-09-24 16:00:00,NE,12645
2024-09-24 16:00:00,NE,10410
2024-09-24 16:00:00,NE,11095
2024-09-24 17:00:00,NE,10730
2024-09-24 17:00:00,NE,11022
2024-09-24 17:00:00,NE,1273
2024-09-24 17:00:00,NE,12295
2024-09-24 18:00:00,NE,1157
2024-09-24 18:00:00,NE,12276
2024-09-24 18:00:00,NE,10980
2024-09-24 18:00:00,NE,11119
2024-09-24 19:00:00,NE,1067
2024-09-24 19:00:00,NE,12277
2024-09-24 19:00:00,NE,11400
2024-09-24 19:00:00,NE,11210
2024-09-24 20:00:00,NE,11600
2024-09-24 20:00:00,NE,962
2024-09-24 20:00:00,NE,12562
2024-09-24 20:00:00,NE,11920
2024-09-24 21:00:00,NE,814
2024-09-24 21:00:00,NE,13059
2024-09-24 21:00:00,NE,12610
2024-09-24 21:00:00,NE,12245
2024-09-24 22:00:00,NE,13223
2024-09-24 22:00:00,NE,13566
2024-09-24 22:00:00,NE,343
2024-09-24 22:00:00,NE,13480
2024-09-24 23:00:00,NE,-156
2024-09-24 23:00:00,NE,13760
2024-09-24 23:00:00,NE,14070
2024-09-24 23:00:00,NE,13916
2024-09-25 00:00:00,NE,-317
2024-09-25 00:00:00,NE,13700
2024-09-25 00:00:00,NE,14250
2024-09-25 00:00:00,NE,14017
2024-09-25 01:00:00,NE,13397
2024-09-25 01:00:00,NE,-596
2024-09-25 01:00:00,NE,12801
2024-09-25 01:00:00,NE,13480
2024-09-25 02:00:00,NE,-106
2024-09-25 02:00:00,NE,12437
2024-09-25 02:00:00,NE,12610
2024-09-25 02:00:00,NE,12543
2024-09-25 03:00:00,NE,11488
2024-09-25 03:00:00,NE,-153
2024-09-25 03:00:00,NE,11335
2024-09-25 03:00:00,NE,11560
2024-09-25 04:00:00,NE,-214
2024-09-25 04:00:00,NE,10393
2024-09-25 04:00:00,NE,10620
2024-09-25 04:00:00,NE,10607
2024-09-25 05:00:00,NE,89
2024-09-25 05:00:00,NE,10779
2024-09-25 05:00:00,NE,9930
2024-09-25 05:00:00,NE,10690
2024-09-25 06:00:00,NE,-184
2024-09-25 06:00:00,NE,10565
2024-09-25 06:00:00,NE,9560
2024-09-25 06:00:00,NE,10749
2024-09-25 07:00:00,NE,10514
2024-09-25 07:00:00,NE,9340
2024-09-25 07:00:00,NE,-18
2024-09-25 07:00:00,NE,10496
2024-09-25 08:00:00,NE,10216
2024-09-25 08:00:00,NE,9280
2024-09-25 08:00:00,NE,10439
2024-09-25 08:00:00,NE,-223
2024-09-25 09:00:00,NE,-325
2024-09-25 09:00:00,NE,10002
2024-09-25 09:00:00,NE,9530
2024-09-25 09:00:00,NE,10327
2024-09-25 10:00:00,NE,10749
2024-09-25 10:00:00,NE,10752
2024-09-25 10:00:00,NE,10280
2024-09-25 10:00:00,NE,3
2024-09-25 11:00:00,NE,235
2024-09-25 11:00:00,NE,11795
2024-09-25 11:00:00,NE,11590
2024-09-25 11:00:00,NE,11560
2024-09-25 12:00:00,NE,12295
2024-09-25 12:00:00,NE,12290
2024-09-25 12:00:00,NE,566
2024-09-25 12:00:00,NE,12861
2024-09-25 13:00:00,NE,774
2024-09-25 13:00:00,NE,13168
2024-09-25 13:00:00,NE,12390
2024-09-25 13:00:00,NE,12394
2024-09-25 14:00:00,NE,861
2024-09-25 14:00:00,NE,13125
2024-09-25 14:00:00,NE,12210
2024-09-25 14:00:00,NE,12264
2024-09-25 15:00:00,NE,12420
2024-09-25 15:00:00,NE,1026
2024-09-25 15:00:00,NE,13446
2024-09-25 15:00:00,NE,12190
2024-09-25 16:00:00,NE,1020
2024-09-25 16:00:00,NE,13497
2024-09-25 16:00:00,NE,12210
2024-09-25 16:00:00,NE,12477
2024-09-25 17:00:00,NE,12501
2024-09-25 17:00:00,NE,994
2024-09-25 17:00:00,NE,13495
2024-09-25 17:00:00,NE,12240
2024-09-25 18:00:00,NE,891
2024-09-25 18:00:00,NE,13528
2024-09-25 18:00:00,NE,12260
2024-09-25 18:00:00,NE,12637
2024-09-25 19:00:00,NE,784
2024-09-25 19:00:00,NE,13497
2024-09-25 19:00:00,NE,12470
2024-09-25 19:00:00,NE,12713
2024-09-25 20:00:00,NE,12898
2024-09-25 20:00:00,NE,823
2024-09-25 20:00:00,NE,13721
2024-09-25 20:00:00,NE,12760
2024-09-25 21:00:00,NE,820
2024-09-25 21:00:00,NE,14008
2024-09-25 21:00:00,NE,13170
2024-09-25 21:00:00,NE,13188
2024-09-25 22:00:00,NE,13754
2024-09-25 22:00:00,NE,238
2024-09-25 22:00:00,NE,13992
2024-09-25 22:00:00,NE,13800
2024-09-25 23:00:00,NE,77
2024-09-25 23:00:00,NE,14221
2024-09-25 23:00:00,NE,14130
2024-09-25 23:00:00,NE,14144
2024-09-26 00:00:00,NE,-74
2024-09-26 00:00:00,NE,14002
2024-09-26 00:00:00,NE,14250
2024-09-26 00:00:00,NE,14076
2024-09-26 01:00:00,NE,98
2024-09-26 01:00:00,NE,13578
2024-09-26 01:00:00,NE,13600
2024-09-26 01:00:00,NE,13480
2024-09-26 02:00:00,NE,12628
2024-09-26 02:00:00,NE,12740
2024-09-26 02:00:00,NE,407
2024-09-26 02:00:00,NE,13035
2024-09-26 03:00:00,NE,12035
2024-09-26 03:00:00,NE,11720
2024-09-26 03:00:00,NE,11729
2024-09-26 03:00:00,NE,306
2024-09-26 04:00:00,NE,133
2024-09-26 04:00:00,NE,11123
2024-09-26 04:00:00,NE,10810
2024-09-26 04:00:00,NE,10990
2024-09-26 05:00:00,NE,-484
2024-09-26 05:00:00,NE,10713
2024-09-26 05:00:00,NE,10090
2024-09-26 05:00:00,NE,11197
2024-09-26 06:00:00,NE,-458
2024-09-26 06:00:00,NE,10443
2024-09-26 06:00:00,NE,9720
2024-09-26 06:00:00,NE,10901
2024-09-26 07:00:00,NE,10447
2024-09-26 07:00:00,NE,9510
2024-09-26 07:00:00,NE,-250
2024-09-26 07:00:00,NE,10197
2024-09-26 08:00:00,NE,-41
2024-09-26 08:00:00,NE,10063
2024-09-26 08:00:00,NE,9470
2024-09-26 08:00:00,NE,10104
2024-09-26 09:00:00,NE,9690
2024-09-26 09:00:00,NE,10295
2024-09-26 09:00:00,NE,-170
2024-09-26 09:00:00,NE,10125
2024-09-26 10:00:00,NE,204
2024-09-26 10:00:00,NE,10949
2024-09-26 10:00:00,NE,10460
2024-09-26 10:00:00,NE,10745
2024-09-26 11:00:00,NE,441
2024-09-26 11:00:00,NE,12296
2024-09-26 11:00:00,NE,11850
2024-09-26 11:00:00,NE,11855
2024-09-26 12:00:00,NE,12795
2024-09-26 12:00:00,NE,12800
2024-09-26 12:00:00,NE,608
2024-09-26 12:00:00,NE,13403
2024-09-26 13:00:00,NE,13714
2024-09-26 13:00:00,NE,13240
2024-09-26 13:00:00,NE,13247
2024-09-26 13:00:00,NE,467
2024-09-26 14:00:00,NE,464
2024-09-26 14:00:00,NE,13886
2024-09-26 14:00:00,NE,13570
2024-09-26 14:00:00,NE,13422
2024-09-26 15:00:00,NE,13580
2024-09-26 15:00:00,NE,13970
2024-09-26 15:00:00,NE,13630
2024-09-26 15:00:00,NE,390
2024-09-26 16:00:00,NE,323
2024-09-26 16:00:00,NE,13874
2024-09-26 16:00:00,NE,13720
2024-09-26 16:00:00,NE,13551
2024-09-26 17:00:00,NE,13623
2024-09-26 17:00:00,NE,13780
2024-09-26 17:00:00,NE,395
2024-09-26 17:00:00,NE,14018
2024-09-26 18:00:00,NE,305
2024-09-26 18:00:00,NE,14074
2024-09-26 18:00:00,NE,13900
2024-09-26 18:00:00,NE,13769
2024-09-26 19:00:00,NE,80
2024-09-26 19:00:00,NE,13904
2024-09-26 19:00:00,NE,13930
2024-09-26 19:00:00,NE,13824
2024-09-26 20:00:00,NE,13887
2024-09-26 20:00:00,NE,-127
2024-09-26 20:00:00,NE,13760
2024-09-26 20:00:00,NE,14000
2024-09-26 21:00:00,NE,442
2024-09-26 21:00:00,NE,14651
2024-09-26 21:00:00,NE,14170
2024-09-26 21:00:00,NE,14209
2024-09-26 22:00:00,NE,14570
2024-09-26 22:00:00,NE,441
2024-09-26 22:00:00,NE,15011
2024-09-26 22:00:00,NE,14590
2024-09-26 23:00:00,NE,15250
2024-09-26 23:00:00,NE,14830
2024-09-26 23:00:00,NE,14831
2024-09-26 23:00:00,NE,419
2024-09-27 00:00:00,NE,71
2024-09-27 00:00:00,NE,14742
2024-09-27 00:00:00,NE,14860
2024-09-27 00:00:00,NE,14671
2024-09-27 01:00:00,NE,14075
2024-09-27 01:00:00,NE,13973
2024-09-27 01:00:00,NE,14400
2024-09-27 01:00:00,NE,-102
2024-09-27 02:00:00,NE,38
2024-09-27 02:00:00,NE,13274
2024-09-27 02:00:00,NE,13570
2024-09-27 02:00:00,NE,13236
2024-09-27 03:00:00,NE,12291
2024-09-27 03:00:00,NE,12490
2024-09-27 03:00:00,NE,523
2024-09-27 03:00:00,NE,12814
2024-09-27 04:00:00,NE,713
2024-09-27 04:00:00,NE,12211
2024-09-27 04:00:00,NE,11530
2024-09-27 04:00:00,NE,11498
2024-09-27 05:00:00,NE,116
2024-09-27 05:00:00,NE,11156
2024-09-27 05:00:00,NE,10520
2024-09-27 05:00:00,NE,11040
2024-09-27 06:00:00,NE,10918
2024-09-27 06:00:00,NE,40
2024-09-27 06:00:00,NE,10958
2024-09-27 06:00:00,NE,10080
2024-09-27 07:00:00,NE,107
2024-09-27 07:00:00,NE,10955
2024-09-27 07:00:00,NE,9820
2024-09-27 07:00:00,NE,10848
2024-09-27 08:00:00,NE,10879
2024-09-27 08:00:00,NE,32
2024-09-27 08:00:00,NE,10911
2024-09-27 08:00:00,NE,9720
2024-09-27 09:00:00,NE,21
2024-09-27 09:00:00,NE,11090
2024-09-27 09:00:00,NE,9910
2024-09-27 09:00:00,NE,11069
2024-09-27 10:00:00,NE,133
2024-09-27 10:00:00,NE,11649
2024-09-27 10:00:00,NE,10610
2024-09-27 10:00:00,NE,11516
2024-09-27 11:00:00,NE,12045
2024-09-27 11:00:00,NE,645
2024-09-27 11:00:00,NE,12690
2024-09-27 11:00:00,NE,11890
2024-09-27 12:00:00,NE,502
2024-09-27 12:00:00,NE,13104
2024-09-27 12:00:00,NE,12740
2024-09-27 12:00:00,NE,12602
2024-09-27 13:00:00,NE,12534
2024-09-27 13:00:00,NE,587
2024-09-27 13:00:00,NE,13121
2024-09-27 13:00:00,NE,12540
2024-09-27 14:00:00,NE,1087
2024-09-27 14:00:00,NE,12901
2024-09-27 14:00:00,NE,11680
2024-09-27 14:00:00,NE,11814
2024-09-27 15:00:00,NE,1328
2024-09-27 15:00:00,NE,12363
2024-09-27 15:00:00,NE,10710
2024-09-27 15:00:00,NE,11035
2024-09-27 16:00:00,NE,1451
2024-09-27 16:00:00,NE,12164
2024-09-27 16:00:00,NE,10420
2024-09-27 16:00:00,NE,10713
2024-09-27 17:00:00,NE,10650
2024-09-27 17:00:00,NE,10759
2024-09-27 17:00:00,NE,1492
2024-09-27 17:00:00,NE,12251
2024-09-27 18:00:00,NE,12672
2024-09-27 18:00:00,NE,10980
2024-09-27 18:00:00,NE,11078
2024-09-27 18:00:00,NE,0
2024-09-27 19:00:00,NE,0
2024-09-27 19:00:00,NE,13399
2024-09-27 19:00:00,NE,11480
2024-09-27 19:00:00,NE,11639
2024-09-27 20:00:00,NE,1082
2024-09-27 20:00:00,NE,13402
2024-09-27 20:00:00,NE,12390
2024-09-27 20:00:00,NE,12320
2024-09-27 21:00:00,NE,698
2024-09-27 21:00:00,NE,14006
2024-09-27 21:00:00,NE,13340
2024-09-27 21:00:00,NE,13308
2024-09-27 22:00:00,NE,14003
2024-09-27 22:00:00,NE,14190
